Call Time,Caller ID,Destination,Status,Ringing,Talking,Cost,Reason,Sentiment,Summary,Transcription
2025-08-01T09:01:06,DROGUERIA STO107 (10720),VMail (10220),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T09:00:45,DROGUERIA STO107 (10720),DROGUERIA STO102 (10220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10220)",,,
2025-08-01T09:01:01,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),10611,unanswered,00:00:00,00:00:00,0.00,Terminated by 10611,,,
2025-08-01T09:00:41,DROGUERIA STO061 (06120),VMail (99989),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO061 (06120),,,
2025-08-01T08:58:39,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (10810),answered,00:00:00,00:00:05,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T08:58:18,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO108 (10810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10810)",,,
2025-08-01T08:58:25,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:05,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:58:04,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:58:00,ATENCION CLIENTE STO033 (03310),06,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:57:57,ATENCION CLIENTE STO033 (03310),2,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:57:45,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:57:24,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:57:14,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:56:53,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:56:46,SENITH REYES (90071),VMail (09820),answered,00:00:00,00:00:03,0.00,Terminated by SENITH REYES (90071),,,
2025-08-01T08:56:25,SENITH REYES (90071),DROGUERIA STO098 (09820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (09820)",,,
2025-08-01T08:56:33,CCTV CEDI BOGOTA (91960),99070,answered,00:00:03,00:00:12,0.20,Terminated by CCTV CEDI BOGOTA (91960),,,
2025-08-01T08:55:58,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (00000),answered,00:00:00,00:00:41,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T08:55:58,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),Operator MoviGO-03 (00000),unanswered,00:00:00,00:00:00,0.00,Forwarded to VMail (00000),,,
2025-08-01T08:55:50,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (25310),answered,00:00:00,00:00:09,0.00,VMail (25310) replaced by Operator MoviGO-03 (00000),,,
2025-08-01T08:55:29,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO253 (25310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25310)",,,
2025-08-01T08:56:38,ATENCION CLIENTE STO033 (03310),10312,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:56:25,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:06,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:56:04,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:56:18,SENITH REYES (90071),VMail (09820),answered,00:00:00,00:00:04,0.00,Terminated by SENITH REYES (90071),,,
2025-08-01T08:55:56,SENITH REYES (90071),DROGUERIA STO098 (09820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (09820)",,,
2025-08-01T08:55:56,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:55:35,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:55:42,SENITH REYES (90071),VMail (03820),answered,00:00:00,00:00:03,0.00,Terminated by SENITH REYES (90071),,,
2025-08-01T08:55:21,SENITH REYES (90071),DROGUERIA STO038 (03820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03820)",,,
2025-08-01T08:55:24,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:06,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:55:03,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:55:13,SENITH REYES (90071),VMail (03820),answered,00:00:00,00:00:04,0.00,Terminated by SENITH REYES (90071),,,
2025-08-01T08:54:52,SENITH REYES (90071),DROGUERIA STO038 (03820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03820)",,,
2025-08-01T08:55:15,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),25311,unanswered,00:00:00,00:00:00,0.00,Terminated by 25311,,,
2025-08-01T08:55:05,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),VMail (25310),answered,00:00:00,00:00:04,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T08:54:44,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO253 (25310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25310)",,,
2025-08-01T08:54:54,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:54:33,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:53:52,PORTER�A BOMBON� (90010),CCTV BODEGA BOMBON� (90080),answered,00:00:11,00:00:44,0.00,Terminated by PORTER�A BOMBON� (90010),,,
2025-08-01T08:54:29,ATENCION CLIENTE STO033 (03310),103,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:54:20,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:04,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:53:59,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:54:08,DROGUERIA SAO067 (06720),VMail (07810),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:53:47,DROGUERIA SAO067 (06720),ATENCION CLIENTE STO078 (07810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07810)",,,
2025-08-01T08:53:47,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:05,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:53:26,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:53:47,DROGUERIA STO201 (20120),VMail (21420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO201 (20120),,,
2025-08-01T08:53:26,DROGUERIA STO201 (20120),DROGUERIA STO214 (21420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21420)",,,
2025-08-01T08:51:30,DROGUERIA STO036 (03620),51420,answered,00:00:00,00:02:12,2.19,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:46:52,ATENCION CLIENTE STO229 (22910),ATENCION CLIENTE STO221 (22110),answered,00:00:17,00:06:33,0.00,Terminated by ATENCION CLIENTE STO229 (22910),,,
2025-08-01T08:53:41,DROGUERIA SAO067 (06720),1,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:53:14,VICTOR HUGO ESCANO DE LA HOZ (98181),ATENCION CLIENTE STO 079 (07910),unanswered,00:00:17,00:00:00,0.00,Terminated by VICTOR HUGO ESCANO DE LA HOZ (98181),,,
2025-08-01T08:53:23,DROGUERIA SAO067 (06720),VMail (07820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:53:02,DROGUERIA SAO067 (06720),DROGUERIA STO078 (07820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07820)",,,
2025-08-01T08:53:22,ATENCION CLIENTE STO033 (03310),31,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:53:13,ATENCION CLIENTE STO033 (03310),VMail (03120),answered,00:00:00,00:00:06,0.00,Terminated by ATENCION CLIENTE STO033 (03310),,,
2025-08-01T08:52:52,ATENCION CLIENTE STO033 (03310),DROGUERIA SAO031 (03120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03120)",,,
2025-08-01T08:51:57,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),ATENCION CLIENTE STO259 (25910),answered,00:00:12,00:01:09,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T08:52:55,DROGUERIA SAO067 (06720),VMail (07820),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:52:34,DROGUERIA SAO067 (06720),DROGUERIA STO078 (07820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07820)",,,
2025-08-01T08:52:45,ATENCION CLIENTE STO033 (03310),3120,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:51:51,DROGUERIA STO301 (30120),DROGUERIA STO303 (30320),answered,00:00:04,00:00:25,0.00,Terminated by DROGUERIA STO301 (30120),,,
2025-08-01T08:52:01,DROGUERIA STO201 (20120),VMail (21420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO201 (20120),,,
2025-08-01T08:51:40,DROGUERIA STO201 (20120),DROGUERIA STO214 (21420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21420)",,,
2025-08-01T08:49:23,DROGUERIA SDO514 (51420),VMail (05820),answered,00:00:00,00:02:38,0.00,Terminated by VMail (05820),,,
2025-08-01T08:49:23,DROGUERIA SDO514 (51420),DROGUERIA SDO058 (05820),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (05820)",,,
2025-08-01T08:51:52,ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),22591,unanswered,00:00:00,00:00:00,0.00,Terminated by ESTUDIANTE EN PRACTICA SERVICIOS GENERALES (98142),,,
2025-08-01T08:51:43,DROGUERIA STO301 (30120),VMail (99989),answered,00:00:00,00:00:01,0.00,Terminated by DROGUERIA STO301 (30120),,,
2025-08-01T08:51:03,DROGUERIA SAO067 (06720),VMail (03820),answered,00:00:00,00:00:11,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:50:42,DROGUERIA SAO067 (06720),DROGUERIA STO038 (03820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03820)",,,
2025-08-01T08:50:30,DROGUERIA SAO067 (06720),VMail (07220),answered,00:00:00,00:00:07,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:50:09,DROGUERIA SAO067 (06720),DROGUERIA STO072 (07220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07220)",,,
2025-08-01T08:50:21,DROGUERIA STO303 (30320),VMail (31120),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T08:50:00,DROGUERIA STO303 (30320),DROGUERIA STO311 (31120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (31120)",,,
2025-08-01T08:49:59,DROGUERIA SAO067 (06720),VMail (03820),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:49:38,DROGUERIA SAO067 (06720),DROGUERIA STO038 (03820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (03820)",,,
2025-08-01T08:49:22,DROGUERIA STO303 (30320),VMail (31120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T08:49:01,DROGUERIA STO303 (30320),DROGUERIA STO311 (31120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (31120)",,,
2025-08-01T08:49:00,DROGUERIA SDO514 (51420),VMail (05820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T08:49:00,DROGUERIA SDO514 (51420),DROGUERIA SDO058 (05820),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (05820)",,,
2025-08-01T08:48:52,DROGUERIA STO303 (30320),VMail (30120),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T08:48:31,DROGUERIA STO303 (30320),DROGUERIA STO301 (30120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (30120)",,,
2025-08-01T08:48:35,DROGUERIA STO107 (10720),VMail (10110),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:48:14,DROGUERIA STO107 (10720),ATENCION CLIENTE STO101 (10110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10110)",,,
2025-08-01T08:47:43,DROGUERIA STO064 (06420),VMail (02620),answered,00:00:00,00:00:32,0.00,Terminated by DROGUERIA STO064 (06420),,,
2025-08-01T08:47:22,DROGUERIA STO064 (06420),DROGUERIA STO026 (02620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02620)",,,
2025-08-01T08:47:11,DROGUERIA STO303 (30320),VMail (30120),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T08:46:50,DROGUERIA STO303 (30320),DROGUERIA STO301 (30120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (30120)",,,
2025-08-01T08:46:12,DROGUERIA STO076 (07620),DROGUERIA STO 079 (07920),answered,00:00:11,00:00:47,0.00,Terminated by DROGUERIA STO 079 (07920),,,
2025-08-01T08:46:57,DROGUERIA STO109 (10920),VMail (12320),answered,00:00:00,00:00:08,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T08:46:36,DROGUERIA STO109 (10920),DROGUERIA STO123 (12320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12320)",,,
2025-08-01T08:46:45,ATENCION CLIENTE STO229 (22910),VMail (22910),answered,00:00:00,00:00:02,0.00,Terminated by ATENCION CLIENTE STO229 (22910),,,
2025-08-01T08:46:45,ATENCION CLIENTE STO229 (22910),ATENCION CLIENTE STO229 (22910),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to ATENCION CLIENTE STO229 (22910)",,,
2025-08-01T08:46:40,DROGUERIA STO303 (30320),VMail (30120),answered,00:00:00,00:00:07,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T08:46:19,DROGUERIA STO303 (30320),DROGUERIA STO301 (30120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (30120)",,,
2025-08-01T08:46:33,DROGUERIA STO107 (10720),VMail (10120),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:46:12,DROGUERIA STO107 (10720),DROGUERIA STO101 (10120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10120)",,,
2025-08-01T08:46:36,ATENCION CLIENTE STO229 (22910),22920,unanswered,00:00:00,00:00:00,0.00,Target disabled,,,
2025-08-01T08:46:30,ATENCION CLIENTE STO229 (22910),VMail (22910),answered,00:00:00,00:00:03,0.00,Terminated by ATENCION CLIENTE STO229 (22910),,,
2025-08-01T08:46:30,ATENCION CLIENTE STO229 (22910),ATENCION CLIENTE STO229 (22910),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to ATENCION CLIENTE STO229 (22910)",,,
2025-08-01T08:46:27,DROGUERIA STO109 (10920),VMail (12320),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO109 (10920),,,
2025-08-01T08:46:06,DROGUERIA STO109 (10920),DROGUERIA STO123 (12320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (12320)",,,
2025-08-01T08:45:21,DROGUERIA STO303 (30320),VMail (30120),answered,00:00:00,00:00:55,0.00,Terminated by DROGUERIA STO303 (30320),,,
2025-08-01T08:45:00,DROGUERIA STO303 (30320),DROGUERIA STO301 (30120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (30120)",,,
2025-08-01T08:46:08,DROGUERIA STO076 (07620),VMail (07920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T08:45:47,DROGUERIA STO076 (07620),DROGUERIA STO 079 (07920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07920)",,,
2025-08-01T08:46:01,DROGUERIA STO107 (10720),1120,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:45:50,DROGUERIA STO107 (10720),VMail (10110),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:45:29,DROGUERIA STO107 (10720),ATENCION CLIENTE STO101 (10110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10110)",,,
2025-08-01T08:45:43,DROGUERIA STO076 (07620),VMail (07920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO076 (07620),,,
2025-08-01T08:45:22,DROGUERIA STO076 (07620),DROGUERIA STO 079 (07920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07920)",,,
2025-08-01T08:45:15,DROGUERIA STO107 (10720),VMail (10110),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO107 (10720),,,
2025-08-01T08:44:54,DROGUERIA STO107 (10720),ATENCION CLIENTE STO101 (10110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10110)",,,
2025-08-01T08:44:34,DROGUERIA STO036 (03620),51520,answered,00:00:21,00:00:03,0.04,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:44:40,DROGUERIA SAO067 (06720),04720,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:44:05,DROGUERIA STO036 (03620),51520,answered,00:00:22,00:00:06,0.10,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:44:18,RECIBO SAO320 (32040),VMail (32010),answered,00:00:00,00:00:05,0.00,Terminated by RECIBO SAO320 (32040),,,
2025-08-01T08:43:57,RECIBO SAO320 (32040),ATENCION CLIENTE SAO320 (32010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (32010)",,,
2025-08-01T08:44:17,DROGUERIA SAO067 (06720),VMail (07220),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:43:56,DROGUERIA SAO067 (06720),DROGUERIA STO072 (07220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07220)",,,
2025-08-01T08:43:08,DROGUERIA STO036 (03620),51520,answered,00:00:21,00:00:32,0.53,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:43:33,RECIBO SAO320 (32040),ATENCION CLIENTE SAO320 (32010),unanswered,00:00:08,00:00:00,0.00,Terminated by RECIBO SAO320 (32040),,,
2025-08-01T08:43:09,DROGUERIA SDO514 (51420),VMail (08920),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T08:43:09,DROGUERIA SDO514 (51420),DROGUERIA STO089 (08920),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (08920)",,,
2025-08-01T08:42:38,DROGUERIA STO036 (03620),51520,answered,00:00:21,00:00:08,0.13,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:42:28,DROGUERIA STO263 (26320),ATENCION CLIENTE STO263 (26310),answered,00:00:11,00:00:27,0.00,Terminated by ATENCION CLIENTE STO263 (26310),,,
2025-08-01T08:42:54,DROGUERIA STO064 (06420),VMail (02620),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO064 (06420),,,
2025-08-01T08:42:33,DROGUERIA STO064 (06420),DROGUERIA STO026 (02620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (02620)",,,
2025-08-01T08:41:17,DROGUERIA STO036 (03620),51520,answered,00:00:21,00:00:59,0.98,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:38:36,DROGUERIA STO214 (21420),DROGUERIA STO201 (20120),answered,00:00:10,00:03:40,0.00,Terminated by DROGUERIA STO214 (21420),,,
2025-08-01T08:42:24,DROGUERIA STO064 (06420),01,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:41:10,DROGUERIA SAO067 (06720),VMail (07920),answered,00:00:00,00:01:07,0.00,Terminated by DROGUERIA SAO067 (06720),,,
2025-08-01T08:40:49,DROGUERIA SAO067 (06720),DROGUERIA STO 079 (07920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (07920)",,,
2025-08-01T08:41:14,ATENCION CLIENTE STO223 (22310),VMail (21620),answered,00:00:00,00:00:05,0.00,Terminated by ATENCION CLIENTE STO223 (22310),,,
2025-08-01T08:40:53,ATENCION CLIENTE STO223 (22310),DROGUERIA STO216 (21620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (21620)",,,
2025-08-01T08:40:49,DROGUERIA STO036 (03620),51420,answered,00:00:21,00:00:03,0.05,Terminated by DROGUERIA STO036 (03620),,,
2025-08-01T08:41:01,DROGUERIA SAO047 (04720),VMail (06020),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO047 (04720),,,
2025-08-01T08:40:40,DROGUERIA SAO047 (04720),DROGUERIA STO060 (06020),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (06020)",,,
2025-08-01T08:38:29,DROGUERIA STO301 (30120),DROGUERIA SAO302 (30220),answered,00:00:16,00:02:09,0.00,Terminated by DROGUERIA STO301 (30120),,,
2025-08-01T08:40:47,ATENCION CLIENTE STO223 (22310),DROGUERIA STO126 (12620),unanswered,00:00:00,00:00:00,0.00,Terminated by ATENCION CLIENTE STO223 (22310),,,
2025-08-01T08:40:06,DROGUERIA STO216 (21620),VMail (99989),answered,00:00:00,00:00:02,0.00,Terminated by DROGUERIA STO216 (21620),,,
2025-08-01T08:38:41,DROGUERIA SDO514 (51420),VMail (05220),answered,00:00:00,00:01:11,0.00,Terminated by DROGUERIA SDO514 (51420),,,
2025-08-01T08:38:20,DROGUERIA SDO514 (51420),DROGUERIA SDO052 (05220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (05220)",,,
2025-08-01T08:37:51,DROGUERIA STO036 (03620),DROGUERIA SAO031 (03120),answered,00:00:06,00:01:54,0.00,Terminated by DROGUERIA SAO031 (03120),,,
2025-08-01T08:39:30,DROGUERIA STO113 (11320),VMail (10420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO113 (11320),,,
2025-08-01T08:39:09,DROGUERIA STO113 (11320),DROGUERIA STO104 (10420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (10420)",,,
2025-08-01T08:35:05,ATENCION CLIENTE SAO320 (32010),RECIBO SAO320 (32040),answered,00:00:05,00:04:02,0.00,Terminated by RECIBO SAO320 (32040),,,
2025-08-01T08:38:56,DROGUERIA SAO067 (06720),05320,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T08:38:31,DROGUERIA STO216 (21620),VMail (99989),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO216 (21620),,,
2025-08-01T08:38:06,ATENCION CLIENTE STO262 (26210),VMail (25110),answered,00:00:00,00:00:06,0.00,Terminated by ATENCION CLIENTE STO262 (26210),,,
2025-08-01T08:37:45,ATENCION CLIENTE STO262 (26210),ATENCION CLIENTE SAO251 (25110),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (25110)",,,
